id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1013901,"CUST_1007_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1010971,"CUST_10_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1013108,"CUST_1169_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1010767,"CUST_11_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1010491,"CUST_12_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1013504,"CUST_1720_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1014262,"CUST_1942_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1012911,"CUST_1_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1014331,"CUST_369_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1014466,"CUST_36_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1014400,"CUST_37_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1014338,"CUST_38_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1012535,"CUST_3_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1012361,"CUST_4_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1056811,"CUST_525_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1013690,"CUST_532_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1013601,"CUST_533_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1012161,"CUST_5_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1011931,"CUST_6_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1011676,"CUST_7_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1011435,"CUST_8_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1011190,"CUST_9_PI417557136",2539,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555,"4","n/a","n/a"
1056789,"A_23_P125618",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056797,"CUST_1697_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056777,"CUST_271_PI416408490",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056788,"CUST_539_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056778,"CUST_74_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056775,"CUST_76_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056774,"CUST_77_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056805,"CUST_82_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056803,"CUST_84_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056802,"CUST_85_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056800,"CUST_87_PI417557136",2540,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3",2556,"X","n/a","n/a"
1056755,"A_23_P56883",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056644,"A_32_P204137",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056766,"CUST_1000_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056765,"CUST_1001_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056749,"CUST_100_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056748,"CUST_101_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056747,"CUST_102_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056746,"CUST_103_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056745,"CUST_104_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056744,"CUST_105_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056743,"CUST_106_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056742,"CUST_107_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056741,"CUST_108_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056740,"CUST_109_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056739,"CUST_110_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056738,"CUST_111_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056737,"CUST_112_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056736,"CUST_113_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056735,"CUST_114_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056734,"CUST_115_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056733,"CUST_116_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056732,"CUST_117_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056731,"CUST_118_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056730,"CUST_119_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056729,"CUST_120_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056728,"CUST_121_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056726,"CUST_123_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056725,"CUST_124_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056723,"CUST_126_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056722,"CUST_127_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056721,"CUST_128_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056720,"CUST_129_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056719,"CUST_130_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056718,"CUST_131_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056716,"CUST_133_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056715,"CUST_134_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056714,"CUST_135_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056713,"CUST_136_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056712,"CUST_137_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056711,"CUST_138_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056709,"CUST_140_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056708,"CUST_141_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056707,"CUST_142_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056706,"CUST_143_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056703,"CUST_146_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056702,"CUST_147_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056700,"CUST_149_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056699,"CUST_150_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056698,"CUST_151_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056697,"CUST_152_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056696,"CUST_153_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056695,"CUST_154_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056694,"CUST_155_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056693,"CUST_156_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056692,"CUST_157_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056691,"CUST_158_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056690,"CUST_159_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056689,"CUST_160_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056684,"CUST_165_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056683,"CUST_166_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056768,"CUST_1674_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056682,"CUST_167_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056681,"CUST_168_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056680,"CUST_169_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056678,"CUST_171_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056760,"CUST_1723_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056676,"CUST_173_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056675,"CUST_174_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056674,"CUST_175_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056673,"CUST_176_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056672,"CUST_177_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056671,"CUST_178_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056670,"CUST_179_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056669,"CUST_180_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056668,"CUST_181_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056667,"CUST_182_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056666,"CUST_183_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056665,"CUST_184_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056664,"CUST_185_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056663,"CUST_186_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056662,"CUST_187_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056661,"CUST_188_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056660,"CUST_189_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056659,"CUST_190_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056658,"CUST_191_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056657,"CUST_192_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056773,"CUST_193_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056656,"CUST_194_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056655,"CUST_195_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056654,"CUST_196_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056653,"CUST_197_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056652,"CUST_198_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056651,"CUST_199_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056650,"CUST_200_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056649,"CUST_201_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056648,"CUST_202_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056647,"CUST_203_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056646,"CUST_204_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056645,"CUST_205_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056643,"CUST_206_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056642,"CUST_207_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056769,"CUST_2086_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056641,"CUST_208_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056640,"CUST_209_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056639,"CUST_210_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056763,"CUST_541_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056762,"CUST_542_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056756,"CUST_94_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056754,"CUST_95_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056752,"CUST_97_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056767,"CUST_999_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056750,"CUST_99_PI417557136",2541,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4",2557,"4","n/a","n/a"
1056626,"A_23_P436618",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056634,"CUST_14341_PI416261804",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056628,"CUST_19_PI417557136",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056622,"CUST_24_PI417557136",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056621,"CUST_25_PI417557136",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056620,"CUST_26_PI417557136",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056633,"CUST_272_PI416408490",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056618,"CUST_28_PI417557136",2542,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5",2558,"15","n/a","n/a"
1056614,"A_23_P41847",2543,"GABRA6","gamma-aminobutyric acid (GABA) A receptor, alpha 6",2559,"5","n/a","n/a"
1056615,"CUST_273_PI416408490",2543,"GABRA6","gamma-aminobutyric acid (GABA) A receptor, alpha 6",2559,"5","n/a","n/a"
1056616,"CUST_9900_PI416261804",2543,"GABRA6","gamma-aminobutyric acid (GABA) A receptor, alpha 6",2559,"5","n/a","n/a"
1056611,"A_23_P125435",2544,"GABRB1","gamma-aminobutyric acid (GABA) A receptor, beta 1",2560,"4","n/a","n/a"
1056612,"CUST_5_PI416558187",2544,"GABRB1","gamma-aminobutyric acid (GABA) A receptor, beta 1",2560,"4","n/a","n/a"
1056613,"CUST_9788_PI416261804",2544,"GABRB1","gamma-aminobutyric acid (GABA) A receptor, beta 1",2560,"4","n/a","n/a"
1056609,"A_23_P19042",2545,"GABRB2","gamma-aminobutyric acid (GABA) A receptor, beta 2",2561,"5","n/a","n/a"
1056610,"CUST_16433_PI416261804",2545,"GABRB2","gamma-aminobutyric acid (GABA) A receptor, beta 2",2561,"5","n/a","n/a"
1029787,"A_23_P10966",2546,"GABRB3","gamma-aminobutyric acid (GABA) A receptor, beta 3",2562,"15","n/a","n/a"
1029788,"A_23_P14821",2546,"GABRB3","gamma-aminobutyric acid (GABA) A receptor, beta 3",2562,"15","n/a","n/a"
1056608,"A_23_P309720",2547,"GABRD","gamma-aminobutyric acid (GABA) A receptor, delta",2563,"1","n/a","n/a"
1056607,"A_32_P181822",2547,"GABRD","gamma-aminobutyric acid (GABA) A receptor, delta",2563,"1","n/a","n/a"
1025161,"A_23_P159775",2548,"GABRE","gamma-aminobutyric acid (GABA) A receptor, epsilon",2564,"X","n/a","n/a"
1025163,"CUST_274_PI416408490",2548,"GABRE","gamma-aminobutyric acid (GABA) A receptor, epsilon",2564,"X","n/a","n/a"
1025162,"CUST_9777_PI416261804",2548,"GABRE","gamma-aminobutyric acid (GABA) A receptor, epsilon",2564,"X","n/a","n/a"
1029995,"A_23_P389496",2549,"GABRG1","gamma-aminobutyric acid (GABA) A receptor, gamma 1",2565,"4","n/a","n/a"
1029994,"A_32_P89899",2549,"GABRG1","gamma-aminobutyric acid (GABA) A receptor, gamma 1",2565,"4","n/a","n/a"
1029996,"CUST_275_PI416408490",2549,"GABRG1","gamma-aminobutyric acid (GABA) A receptor, gamma 1",2565,"4","n/a","n/a"
1027603,"A_23_P213920",2550,"GABRG2","gamma-aminobutyric acid (GABA) A receptor, gamma 2",2566,"5","n/a","n/a"
1027604,"A_23_P410482",2550,"GABRG2","gamma-aminobutyric acid (GABA) A receptor, gamma 2",2566,"5","n/a","n/a"
1027605,"A_32_P25514",2550,"GABRG2","gamma-aminobutyric acid (GABA) A receptor, gamma 2",2566,"5","n/a","n/a"
1021254,"A_23_P332268",2551,"GABRG3","gamma-aminobutyric acid (GABA) A receptor, gamma 3",2567,"15","n/a","n/a"
1070371,"A_23_P43864",2551,"GABRG3","gamma-aminobutyric acid (GABA) A receptor, gamma 3",2567,"15","n/a","n/a"
1021256,"CUST_276_PI416408490",2551,"GABRG3","gamma-aminobutyric acid (GABA) A receptor, gamma 3",2567,"15","n/a","n/a"
1021255,"CUST_5_PI416566421",2551,"GABRG3","gamma-aminobutyric acid (GABA) A receptor, gamma 3",2567,"15","n/a","n/a"
1021257,"CUST_6_PI416558187",2551,"GABRG3","gamma-aminobutyric acid (GABA) A receptor, gamma 3",2567,"15","n/a","n/a"
1021258,"CUST_9890_PI416261804",2551,"GABRG3","gamma-aminobutyric acid (GABA) A receptor, gamma 3",2567,"15","n/a","n/a"
1056604,"A_23_P328545",2552,"GABRP","gamma-aminobutyric acid (GABA) A receptor, pi",2568,"5","n/a","n/a"
1056605,"CUST_277_PI416408490",2552,"GABRP","gamma-aminobutyric acid (GABA) A receptor, pi",2568,"5","n/a","n/a"
1056606,"CUST_9812_PI416261804",2552,"GABRP","gamma-aminobutyric acid (GABA) A receptor, pi",2568,"5","n/a","n/a"
1041465,"A_23_P125475",35167,"GABRQ","gamma-aminobutyric acid (GABA) A receptor, theta",55879,"X","n/a","n/a"
1041464,"A_24_P367410",35167,"GABRQ","gamma-aminobutyric acid (GABA) A receptor, theta",55879,"X","n/a","n/a"
1041466,"CUST_278_PI416408490",35167,"GABRQ","gamma-aminobutyric acid (GABA) A receptor, theta",55879,"X","n/a","n/a"
1056601,"A_23_P256754",2553,"GABRR1","gamma-aminobutyric acid (GABA) A receptor, rho 1",2569,"6","n/a","n/a"
1056603,"CUST_279_PI416408490",2553,"GABRR1","gamma-aminobutyric acid (GABA) A receptor, rho 1",2569,"6","n/a","n/a"
1056602,"CUST_9919_PI416261804",2553,"GABRR1","gamma-aminobutyric acid (GABA) A receptor, rho 1",2569,"6","n/a","n/a"
1056599,"A_23_P93105",2554,"GABRR2","gamma-aminobutyric acid (GABA) A receptor, rho 2",2570,"6","n/a","n/a"
1056600,"CUST_9949_PI416261804",2554,"GABRR2","gamma-aminobutyric acid (GABA) A receptor, rho 2",2570,"6","n/a","n/a"
1016487,"A_23_P69020",83607,"GABRR3","gamma-aminobutyric acid (GABA) A receptor, rho 3",200959,"3","n/a","n/a"
1011222,"CUST_9841_PI416261804",83607,"GABRR3","gamma-aminobutyric acid (GABA) A receptor, rho 3",200959,"3","n/a","n/a"
1020952,"A_23_P421587",33623,"GDAP1","ganglioside induced differentiation associated protein 1",54332,"8","n/a","n/a"
1020953,"CUST_12233_PI416261804",33623,"GDAP1","ganglioside induced differentiation associated protein 1",54332,"8","n/a","n/a"
1039464,"A_23_P17354",54837,"GDAP1L1","ganglioside induced differentiation associated protein 1-like 1",78997,"20","n/a","n/a"
1039465,"CUST_187_PI416261804",54837,"GDAP1L1","ganglioside induced differentiation associated protein 1-like 1",78997,"20","n/a","n/a"
1056419,"A_23_P93591",2681,"GJA1","gap junction protein, alpha 1, 43kDa",2697,"6","n/a","n/a"
1056418,"A_24_P55295",2681,"GJA1","gap junction protein, alpha 1, 43kDa",2697,"6","n/a","n/a"
1037412,"A_23_P416666",58892,"GJA10","gap junction protein, alpha 10, 62kDa",84694,"6","n/a","n/a"
1037413,"CUST_11624_PI416261804",58892,"GJA10","gap junction protein, alpha 10, 62kDa",84694,"6","n/a","n/a"
1056416,"A_23_P53815",2684,"GJA3","gap junction protein, alpha 3, 46kDa",2700,"13","n/a","n/a"
